timestamp,src_ip,dst_ip,direction,protocol,src_port,dst_port,length
"('2025-03-22T04:07:53.329949',)",192.168.0.64,142.250.206.234,-512,TCP,55092,443,54
"('2025-03-22T04:07:53.333940',)",192.168.0.64,142.251.42.202,-512,TCP,55093,443,54
"('2025-03-22T04:07:53.336172',)",192.168.0.64,172.217.25.174,-512,TCP,55091,443,54
"('2025-03-22T04:07:53.339255',)",192.168.0.64,103.102.166.224,-512,TCP,55099,443,54
"('2025-03-22T04:07:53.342470',)",192.168.0.64,172.217.31.170,-512,TCP,55097,443,54
"('2025-03-22T04:07:53.344474',)",192.168.0.64,103.102.166.224,-512,TCP,55095,443,54
"('2025-03-22T04:07:53.348591',)",192.168.0.64,103.102.166.224,-512,TCP,55098,443,54
"('2025-03-22T04:07:53.595254',)",192.168.0.64,142.250.207.99,-512,UDP,54884,443,141
"('2025-03-22T04:07:53.696859',)",142.250.207.99,192.168.0.64,-512,UDP,443,54884,70
"('2025-03-22T04:07:53.710864',)",142.250.207.99,192.168.0.64,-512,UDP,443,54884,181
"('2025-03-22T04:07:53.714218',)",192.168.0.64,142.250.207.99,-512,UDP,54884,443,77
"('2025-03-22T04:07:53.717225',)",142.250.207.99,192.168.0.64,-512,UDP,443,54884,64
"('2025-03-22T04:07:53.720748',)",192.168.0.64,142.250.207.3,-512,UDP,60825,443,1292
"('2025-03-22T04:07:53.724747',)",192.168.0.64,142.250.207.3,-512,UDP,60825,443,1292
"('2025-03-22T04:07:53.728748',)",192.168.0.64,142.250.207.3,-512,UDP,60825,443,119
"('2025-03-22T04:07:53.746299',)",192.168.0.64,142.250.207.99,-512,UDP,54884,443,74
"('2025-03-22T04:07:53.801494',)",142.250.207.3,192.168.0.64,-512,UDP,443,60825,82
"('2025-03-22T04:07:53.804496',)",142.250.207.3,192.168.0.64,-512,UDP,443,60825,1292
"('2025-03-22T04:07:53.816139',)",142.250.207.99,192.168.0.64,-512,UDP,443,54884,66
"('2025-03-22T04:07:53.841150',)",142.250.207.3,192.168.0.64,-512,UDP,443,60825,1292
"('2025-03-22T04:07:53.844156',)",142.250.207.3,192.168.0.64,-512,UDP,443,60825,353
"('2025-03-22T04:07:53.845663',)",142.250.207.3,192.168.0.64,-512,UDP,443,60825,981
"('2025-03-22T04:07:53.847669',)",142.250.207.3,192.168.0.64,-512,UDP,443,60825,80
"('2025-03-22T04:07:53.849674',)",142.250.207.3,192.168.0.64,-512,UDP,443,60825,66
"('2025-03-22T04:07:53.851676',)",192.168.0.64,142.250.207.3,-512,UDP,60825,443,120
"('2025-03-22T04:07:53.853675',)",192.168.0.64,142.250.207.3,-512,UDP,60825,443,73
"('2025-03-22T04:07:53.857677',)",192.168.0.64,142.250.207.3,-512,UDP,60825,443,1278
"('2025-03-22T04:07:53.924637',)",142.250.207.3,192.168.0.64,-512,UDP,443,60825,162
"('2025-03-22T04:07:53.927642',)",142.250.207.3,192.168.0.64,-512,UDP,443,60825,71
"('2025-03-22T04:07:53.929640',)",192.168.0.64,142.250.207.3,-512,UDP,60825,443,73
"('2025-03-22T04:07:53.963554',)",142.250.207.3,192.168.0.64,-512,UDP,443,60825,606
"('2025-03-22T04:07:53.966597',)",142.250.207.3,192.168.0.64,-512,UDP,443,60825,63
"('2025-03-22T04:07:53.968598',)",192.168.0.64,142.250.207.3,-512,UDP,60825,443,77
"('2025-03-22T04:07:54.110566',)",142.250.207.3,192.168.0.64,-512,UDP,443,60825,66
"('2025-03-22T04:07:55.421587',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,71
"('2025-03-22T04:07:55.466912',)",172.217.25.170,192.168.0.64,-512,UDP,443,51408,67
"('2025-03-22T04:07:56.398482',)",192.168.0.64,20.189.173.14,-512,TCP,54656,443,167
"('2025-03-22T04:07:56.401488',)",192.168.0.64,20.189.173.14,-512,TCP,54656,443,93
"('2025-03-22T04:07:56.403488',)",192.168.0.64,20.189.173.14,-512,TCP,54656,443,1494
"('2025-03-22T04:07:56.406487',)",192.168.0.64,20.189.173.14,-512,TCP,54656,443,827
"('2025-03-22T04:07:56.529854',)",20.189.173.14,192.168.0.64,-512,TCP,443,54656,54
"('2025-03-22T04:07:56.531856',)",20.189.173.14,192.168.0.64,-512,TCP,443,54656,93
"('2025-03-22T04:07:56.532855',)",20.189.173.14,192.168.0.64,-512,TCP,443,54656,54
"('2025-03-22T04:07:56.535852',)",20.189.173.14,192.168.0.64,-512,TCP,443,54656,54
"('2025-03-22T04:07:56.580095',)",192.168.0.64,20.189.173.14,-512,TCP,54656,443,54
"('2025-03-22T04:07:56.710806',)",20.189.173.14,192.168.0.64,-512,TCP,443,54656,148
"('2025-03-22T04:07:56.712806',)",192.168.0.64,20.189.173.14,-512,TCP,54656,443,89
"('2025-03-22T04:07:57.023719',)",20.189.173.14,192.168.0.64,-512,TCP,443,54656,54
"('2025-03-22T04:07:59.826889',)",192.168.0.64,20.189.173.14,-512,TCP,54656,443,167
"('2025-03-22T04:07:59.831325',)",192.168.0.64,20.189.173.14,-512,TCP,54656,443,1494
"('2025-03-22T04:07:59.833324',)",192.168.0.64,20.189.173.14,-512,TCP,54656,443,837
"('2025-03-22T04:07:59.962720',)",20.189.173.14,192.168.0.64,-512,TCP,443,54656,54
"('2025-03-22T04:07:59.976721',)",142.250.76.138,192.168.0.64,-512,TCP,443,65441,150
"('2025-03-22T04:08:00.020911',)",20.189.173.14,192.168.0.64,-512,TCP,443,54656,54
"('2025-03-22T04:08:00.029557',)",192.168.0.64,142.250.76.138,-512,TCP,65441,443,54
"('2025-03-22T04:08:00.078620',)",20.189.173.14,192.168.0.64,-512,TCP,443,54656,152
"('2025-03-22T04:08:00.125000',)",192.168.0.64,20.189.173.14,-512,TCP,54656,443,54
"('2025-03-22T04:08:01.221802',)",172.217.25.170,192.168.0.64,-512,UDP,443,51408,121
"('2025-03-22T04:08:01.224802',)",172.217.25.170,192.168.0.64,-512,UDP,443,51408,65
"('2025-03-22T04:08:01.226907',)",192.168.0.64,219.250.36.130,-512,TCP,55105,53,66
"('2025-03-22T04:08:01.228906',)",192.168.0.64,219.250.36.130,-512,TCP,55106,53,66
"('2025-03-22T04:08:01.232438',)",219.250.36.130,192.168.0.64,-512,TCP,53,55106,66
"('2025-03-22T04:08:01.235438',)",192.168.0.64,219.250.36.130,-512,TCP,55106,53,54
"('2025-03-22T04:08:01.237437',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,75
"('2025-03-22T04:08:01.238438',)",192.168.0.64,219.250.36.130,-512,TCP,55106,53,56
"('2025-03-22T04:08:01.240952',)",192.168.0.64,219.250.36.130,-512,TCP,55106,53,103
"('2025-03-22T04:08:01.241952',)",219.250.36.130,192.168.0.64,-512,TCP,53,55106,54
"('2025-03-22T04:08:01.243952',)",219.250.36.130,192.168.0.64,-512,TCP,53,55106,155
"('2025-03-22T04:08:01.245951',)",192.168.0.64,219.250.36.130,-512,TCP,55106,53,54
"('2025-03-22T04:08:01.246952',)",219.250.36.130,192.168.0.64,-512,TCP,53,55106,54
"('2025-03-22T04:08:01.248457',)",219.250.36.130,192.168.0.64,-512,TCP,53,55106,54
"('2025-03-22T04:08:01.250494',)",192.168.0.64,219.250.36.130,-512,TCP,55106,53,54
"('2025-03-22T04:08:01.433410',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,71
"('2025-03-22T04:08:01.478790',)",172.217.25.170,192.168.0.64,-512,UDP,443,51408,67
"('2025-03-22T04:08:01.692856',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,71
"('2025-03-22T04:08:01.740802',)",172.217.25.170,192.168.0.64,-512,UDP,443,51408,67
"('2025-03-22T04:08:01.956931',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,71
"('2025-03-22T04:08:02.001424',)",172.217.25.170,192.168.0.64,-512,UDP,443,51408,67
"('2025-03-22T04:08:02.184902',)",172.217.25.170,192.168.0.64,-512,UDP,443,51408,120
"('2025-03-22T04:08:02.216877',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,75
"('2025-03-22T04:08:02.221696',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,71
"('2025-03-22T04:08:02.231133',)",192.168.0.64,219.250.36.130,-512,TCP,55105,53,66
"('2025-03-22T04:08:02.245720',)",192.168.0.64,219.250.36.130,-512,TCP,55107,53,66
"('2025-03-22T04:08:02.248908',)",219.250.36.130,192.168.0.64,-512,TCP,53,55105,66
"('2025-03-22T04:08:02.250509',)",192.168.0.64,219.250.36.130,-512,TCP,55105,53,54
"('2025-03-22T04:08:02.253633',)",192.168.0.64,219.250.36.130,-512,TCP,55105,53,56
"('2025-03-22T04:08:02.256990',)",192.168.0.64,219.250.36.130,-512,TCP,55105,53,103
"('2025-03-22T04:08:02.263301',)",172.217.25.170,192.168.0.64,-512,UDP,443,51408,67
"('2025-03-22T04:08:02.269761',)",219.250.36.130,192.168.0.64,-512,TCP,53,55107,66
"('2025-03-22T04:08:02.273009',)",192.168.0.64,219.250.36.130,-512,TCP,55107,53,54
"('2025-03-22T04:08:02.278888',)",192.168.0.64,219.250.36.130,-512,TCP,55107,53,56
"('2025-03-22T04:08:02.281216',)",219.250.36.130,192.168.0.64,-512,TCP,53,55105,54
"('2025-03-22T04:08:02.283726',)",219.250.36.130,192.168.0.64,-512,TCP,53,55105,54
"('2025-03-22T04:08:02.285738',)",219.250.36.130,192.168.0.64,-512,TCP,53,55105,121
"('2025-03-22T04:08:02.288734',)",192.168.0.64,219.250.36.130,-512,TCP,55107,53,103
"('2025-03-22T04:08:02.293247',)",192.168.0.64,219.250.36.130,-512,TCP,55107,53,54
"('2025-03-22T04:08:02.295243',)",192.168.0.64,219.250.36.130,-512,TCP,55105,53,54
"('2025-03-22T04:08:02.297243',)",192.168.0.64,142.250.196.106,-512,UDP,59844,443,1292
"('2025-03-22T04:08:02.299753',)",192.168.0.64,142.250.196.106,-512,UDP,59844,443,1292
"('2025-03-22T04:08:02.301752',)",192.168.0.64,142.250.196.106,-512,UDP,59844,443,119
"('2025-03-22T04:08:02.303753',)",192.168.0.64,142.250.196.106,-512,UDP,59844,443,588
"('2025-03-22T04:08:02.312090',)",219.250.36.130,192.168.0.64,-512,TCP,53,55107,54
"('2025-03-22T04:08:02.316382',)",219.250.36.130,192.168.0.64,-512,TCP,53,55107,121
"('2025-03-22T04:08:02.318885',)",219.250.36.130,192.168.0.64,-512,TCP,53,55107,54
"('2025-03-22T04:08:02.321892',)",219.250.36.130,192.168.0.64,-512,TCP,53,55105,54
"('2025-03-22T04:08:02.325087',)",219.250.36.130,192.168.0.64,-512,TCP,53,55105,54
"('2025-03-22T04:08:02.327653',)",192.168.0.64,219.250.36.130,-512,TCP,55107,53,54
"('2025-03-22T04:08:02.330102',)",192.168.0.64,219.250.36.130,-512,TCP,55105,53,54
"('2025-03-22T04:08:02.332572',)",142.250.196.106,192.168.0.64,-512,UDP,443,59844,82
"('2025-03-22T04:08:02.334592',)",142.250.196.106,192.168.0.64,-512,UDP,443,59844,1292
"('2025-03-22T04:08:02.367019',)",142.250.196.106,192.168.0.64,-512,UDP,443,59844,1292
"('2025-03-22T04:08:02.370529',)",142.250.196.106,192.168.0.64,-512,UDP,443,59844,353
"('2025-03-22T04:08:02.374061',)",192.168.0.64,142.250.196.106,-512,UDP,59844,443,120
"('2025-03-22T04:08:02.377067',)",142.250.196.106,192.168.0.64,-512,UDP,443,59844,981
"('2025-03-22T04:08:02.379578',)",142.250.196.106,192.168.0.64,-512,UDP,443,59844,102
"('2025-03-22T04:08:02.381577',)",142.250.196.106,192.168.0.64,-512,UDP,443,59844,66
"('2025-03-22T04:08:02.382577',)",192.168.0.64,142.250.196.106,-512,UDP,59844,443,73
"('2025-03-22T04:08:02.399498',)",192.168.0.64,142.250.196.106,-512,UDP,59844,443,74
"('2025-03-22T04:08:02.412669',)",142.250.196.106,192.168.0.64,-512,UDP,443,59844,162
"('2025-03-22T04:08:02.415671',)",142.250.196.106,192.168.0.64,-512,UDP,443,59844,64
"('2025-03-22T04:08:02.418669',)",192.168.0.64,142.250.196.106,-512,UDP,59844,443,73
"('2025-03-22T04:08:02.475855',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,71
"('2025-03-22T04:08:02.524433',)",172.217.25.170,192.168.0.64,-512,UDP,443,51408,67
"('2025-03-22T04:08:02.525684',)",142.250.196.106,192.168.0.64,-512,UDP,443,59844,241
"('2025-03-22T04:08:02.528767',)",142.250.196.106,192.168.0.64,-512,UDP,443,59844,63
"('2025-03-22T04:08:02.530772',)",192.168.0.64,142.250.196.106,-512,UDP,59844,443,77
"('2025-03-22T04:08:02.531773',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,559
"('2025-03-22T04:08:02.567767',)",142.250.196.106,192.168.0.64,-512,UDP,443,59844,67
"('2025-03-22T04:08:02.588564',)",172.217.25.170,192.168.0.64,-512,UDP,443,51408,71
"('2025-03-22T04:08:02.611791',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,75
"('2025-03-22T04:08:02.732753',)",172.217.25.170,192.168.0.64,-512,UDP,443,51408,138
"('2025-03-22T04:08:02.753232',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,79
"('2025-03-22T04:08:02.800738',)",172.217.25.170,192.168.0.64,-512,UDP,443,51408,67
"('2025-03-22T04:08:03.016507',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,71
"('2025-03-22T04:08:03.065066',)",172.217.25.170,192.168.0.64,-512,UDP,443,51408,67
"('2025-03-22T04:08:03.277212',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,71
"('2025-03-22T04:08:03.324980',)",172.217.25.170,192.168.0.64,-512,UDP,443,51408,67
"('2025-03-22T04:08:03.540236',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,71
"('2025-03-22T04:08:03.588862',)",172.217.25.170,192.168.0.64,-512,UDP,443,51408,67
"('2025-03-22T04:08:03.802897',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,71
"('2025-03-22T04:08:03.850607',)",172.217.25.170,192.168.0.64,-512,UDP,443,51408,67
"('2025-03-22T04:08:04.056237',)",13.107.246.74,192.168.0.64,-512,TCP,443,55014,93
"('2025-03-22T04:08:04.058367',)",13.107.246.74,192.168.0.64,-512,TCP,443,55014,78
"('2025-03-22T04:08:04.059992',)",13.107.246.74,192.168.0.64,-512,TCP,443,55014,54
"('2025-03-22T04:08:04.061590',)",192.168.0.64,13.107.246.74,-512,TCP,55014,443,54
"('2025-03-22T04:08:04.063211',)",192.168.0.64,13.107.246.74,-512,TCP,55014,443,54
"('2025-03-22T04:08:04.065629',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,71
"('2025-03-22T04:08:04.072518',)",13.107.246.74,192.168.0.64,-512,TCP,443,55014,54
"('2025-03-22T04:08:04.117497',)",172.217.25.170,192.168.0.64,-512,UDP,443,51408,67
"('2025-03-22T04:08:04.326105',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,71
"('2025-03-22T04:08:04.367410',)",192.168.0.64,185.125.190.56,-512,UDP,63612,123,90
"('2025-03-22T04:08:04.398769',)",172.217.25.170,192.168.0.64,-512,UDP,443,51408,67
"('2025-03-22T04:08:04.620575',)",185.125.190.56,192.168.0.64,-512,UDP,123,63612,90
"('2025-03-22T04:08:04.805755',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,71
"('2025-03-22T04:08:04.860887',)",172.217.25.170,192.168.0.64,-512,UDP,443,51408,67
"('2025-03-22T04:08:05.180737',)",192.168.0.64,210.220.163.82,-512,UDP,59801,53,74
"('2025-03-22T04:08:05.186101',)",210.220.163.82,192.168.0.64,-512,UDP,53,59801,90
"('2025-03-22T04:08:05.188630',)",192.168.0.64,20.200.245.245,-512,TCP,55108,443,66
"('2025-03-22T04:08:05.190635',)",20.200.245.245,192.168.0.64,-512,TCP,443,55108,66
"('2025-03-22T04:08:05.192635',)",192.168.0.64,20.200.245.245,-512,TCP,55108,443,54
"('2025-03-22T04:08:05.193636',)",192.168.0.64,20.200.245.245,-512,TCP,55108,443,571
"('2025-03-22T04:08:05.195635',)",20.200.245.245,192.168.0.64,-512,TCP,443,55108,1490
"('2025-03-22T04:08:05.197635',)",20.200.245.245,192.168.0.64,-512,TCP,443,55108,1490
"('2025-03-22T04:08:05.199635',)",20.200.245.245,192.168.0.64,-512,TCP,443,55108,670
"('2025-03-22T04:08:05.200654',)",192.168.0.64,20.200.245.245,-512,TCP,55108,443,54
"('2025-03-22T04:08:05.202636',)",192.168.0.64,20.200.245.245,-512,TCP,55108,443,118
"('2025-03-22T04:08:05.203651',)",192.168.0.64,20.200.245.245,-512,TCP,55108,443,343
"('2025-03-22T04:08:05.205636',)",20.200.245.245,192.168.0.64,-512,TCP,443,55108,133
"('2025-03-22T04:08:05.206652',)",20.200.245.245,192.168.0.64,-512,TCP,443,55108,133
"('2025-03-22T04:08:05.209692',)",20.200.245.245,192.168.0.64,-512,TCP,443,55108,118
"('2025-03-22T04:08:05.211697',)",192.168.0.64,20.200.245.245,-512,TCP,55108,443,54
"('2025-03-22T04:08:05.213699',)",192.168.0.64,20.200.245.245,-512,TCP,55108,443,85
"('2025-03-22T04:08:05.253867',)",20.200.245.245,192.168.0.64,-512,TCP,443,55108,54
"('2025-03-22T04:08:05.471448',)",20.200.245.245,192.168.0.64,-512,TCP,443,55108,1360
"('2025-03-22T04:08:05.516432',)",192.168.0.64,20.200.245.245,-512,TCP,55108,443,54
"('2025-03-22T04:08:05.673886',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,71
"('2025-03-22T04:08:05.726730',)",172.217.25.170,192.168.0.64,-512,UDP,443,51408,67
"('2025-03-22T04:08:06.980873',)",192.168.0.64,210.220.163.82,-512,UDP,59801,53,92
"('2025-03-22T04:08:06.993874',)",210.220.163.82,192.168.0.64,-512,UDP,53,59801,212
"('2025-03-22T04:08:06.995873',)",192.168.0.64,20.42.65.85,-512,TCP,55109,443,66
"('2025-03-22T04:08:07.208426',)",20.42.65.85,192.168.0.64,-512,TCP,443,55109,66
"('2025-03-22T04:08:07.210428',)",192.168.0.64,20.42.65.85,-512,TCP,55109,443,54
"('2025-03-22T04:08:07.212425',)",192.168.0.64,20.42.65.85,-512,TCP,55109,443,571
"('2025-03-22T04:08:07.337427',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,71
"('2025-03-22T04:08:07.396888',)",20.42.65.85,192.168.0.64,-512,TCP,443,55109,153
"('2025-03-22T04:08:07.398885',)",192.168.0.64,20.42.65.85,-512,TCP,55109,443,491
"('2025-03-22T04:08:07.416619',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,71
"('2025-03-22T04:08:07.419625',)",172.217.25.170,192.168.0.64,-512,UDP,443,51408,67
"('2025-03-22T04:08:07.454897',)",172.217.25.170,192.168.0.64,-512,UDP,443,51408,68
"('2025-03-22T04:08:07.498754',)",192.168.0.64,20.200.245.245,-512,TCP,55108,443,157
"('2025-03-22T04:08:07.525753',)",20.200.245.245,192.168.0.64,-512,TCP,443,55108,54
"('2025-03-22T04:08:07.584386',)",20.42.65.85,192.168.0.64,-512,TCP,443,55109,1514
"('2025-03-22T04:08:07.588541',)",20.42.65.85,192.168.0.64,-512,TCP,443,55109,1514
"('2025-03-22T04:08:07.590548',)",20.42.65.85,192.168.0.64,-512,TCP,443,55109,1514
"('2025-03-22T04:08:07.591550',)",20.42.65.85,192.168.0.64,-512,TCP,443,55109,206
"('2025-03-22T04:08:07.593549',)",192.168.0.64,20.42.65.85,-512,TCP,55109,443,54
"('2025-03-22T04:08:07.594550',)",192.168.0.64,20.42.65.85,-512,TCP,55109,443,1494
"('2025-03-22T04:08:07.596548',)",192.168.0.64,20.42.65.85,-512,TCP,55109,443,1494
"('2025-03-22T04:08:07.597549',)",192.168.0.64,20.42.65.85,-512,TCP,55109,443,1031
"('2025-03-22T04:08:07.781561',)",20.42.65.85,192.168.0.64,-512,TCP,443,55109,54
"('2025-03-22T04:08:07.784219',)",20.42.65.85,192.168.0.64,-512,TCP,443,55109,157
"('2025-03-22T04:08:07.785219',)",20.42.65.85,192.168.0.64,-512,TCP,443,55109,518
"('2025-03-22T04:08:07.787232',)",192.168.0.64,20.42.65.85,-512,TCP,55109,443,54
"('2025-03-22T04:08:07.789749',)",192.168.0.64,20.42.65.85,-512,TCP,55109,443,78
"('2025-03-22T04:08:07.792748',)",192.168.0.64,20.42.65.85,-512,TCP,55109,443,54
"('2025-03-22T04:08:07.818837',)",20.200.245.245,192.168.0.64,-512,TCP,443,55108,1360
"('2025-03-22T04:08:07.866031',)",192.168.0.64,20.200.245.245,-512,TCP,55108,443,54
"('2025-03-22T04:08:07.970499',)",20.42.65.85,192.168.0.64,-512,TCP,443,55109,54
"('2025-03-22T04:08:08.270747',)",192.168.0.64,210.220.163.82,-512,UDP,59801,53,91
"('2025-03-22T04:08:08.278745',)",210.220.163.82,192.168.0.64,-512,UDP,53,59801,222
"('2025-03-22T04:08:08.283744',)",192.168.0.64,20.106.86.13,-512,TCP,55110,443,66
"('2025-03-22T04:08:08.427095',)",20.106.86.13,192.168.0.64,-512,TCP,443,55110,66
"('2025-03-22T04:08:08.429994',)",192.168.0.64,20.106.86.13,-512,TCP,55110,443,54
"('2025-03-22T04:08:08.432001',)",192.168.0.64,20.106.86.13,-512,TCP,55110,443,268
"('2025-03-22T04:08:08.575889',)",20.106.86.13,192.168.0.64,-512,TCP,443,55110,1514
"('2025-03-22T04:08:08.577889',)",20.106.86.13,192.168.0.64,-512,TCP,443,55110,1514
"('2025-03-22T04:08:08.580941',)",192.168.0.64,20.106.86.13,-512,TCP,55110,443,54
"('2025-03-22T04:08:08.583398',)",20.106.86.13,192.168.0.64,-512,TCP,443,55110,892
"('2025-03-22T04:08:08.585404',)",192.168.0.64,20.106.86.13,-512,TCP,55110,443,212
"('2025-03-22T04:08:08.720127',)",20.106.86.13,192.168.0.64,-512,TCP,443,55110,105
"('2025-03-22T04:08:08.723134',)",20.106.86.13,192.168.0.64,-512,TCP,443,55110,123
"('2025-03-22T04:08:08.726600',)",192.168.0.64,20.106.86.13,-512,TCP,55110,443,54
"('2025-03-22T04:08:08.747602',)",192.168.0.64,20.106.86.13,-512,TCP,55110,443,141
"('2025-03-22T04:08:08.750602',)",192.168.0.64,20.106.86.13,-512,TCP,55110,443,846
"('2025-03-22T04:08:08.753600',)",192.168.0.64,20.106.86.13,-512,TCP,55110,443,92
"('2025-03-22T04:08:08.879561',)",20.106.86.13,192.168.0.64,-512,TCP,443,55110,92
"('2025-03-22T04:08:08.881564',)",20.106.86.13,192.168.0.64,-512,TCP,443,55110,54
"('2025-03-22T04:08:08.919775',)",192.168.0.64,20.106.86.13,-512,TCP,55110,443,54
"('2025-03-22T04:08:09.054440',)",20.106.86.13,192.168.0.64,-512,TCP,443,55110,378
"('2025-03-22T04:08:09.056440',)",192.168.0.64,20.106.86.13,-512,TCP,55110,443,54
"('2025-03-22T04:08:09.189402',)",20.106.86.13,192.168.0.64,-512,TCP,443,55110,96
"('2025-03-22T04:08:09.191403',)",20.106.86.13,192.168.0.64,-512,TCP,443,55110,54
"('2025-03-22T04:08:09.193399',)",192.168.0.64,20.106.86.13,-512,TCP,55110,443,54
"('2025-03-22T04:08:09.310988',)",142.250.206.202,192.168.0.64,-512,TCP,443,55008,136
"('2025-03-22T04:08:09.363015',)",192.168.0.64,142.250.206.202,-512,TCP,55008,443,54
"('2025-03-22T04:08:10.664578',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,71
"('2025-03-22T04:08:10.758887',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,71
"('2025-03-22T04:08:10.796749',)",172.217.25.170,192.168.0.64,-512,UDP,443,51408,68
"('2025-03-22T04:08:10.798750',)",172.217.25.170,192.168.0.64,-512,UDP,443,51408,70
"('2025-03-22T04:08:11.597519',)",192.168.0.64,142.250.206.206,-512,UDP,60683,443,1292
"('2025-03-22T04:08:11.600527',)",192.168.0.64,142.250.206.206,-512,UDP,60683,443,1292
"('2025-03-22T04:08:11.603724',)",192.168.0.64,142.250.206.206,-512,UDP,60683,443,124
"('2025-03-22T04:08:11.607491',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,1285
"('2025-03-22T04:08:11.610507',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,941
"('2025-03-22T04:08:11.613503',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,1285
"('2025-03-22T04:08:11.615504',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,968
"('2025-03-22T04:08:11.617505',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,1285
"('2025-03-22T04:08:11.619505',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,817
"('2025-03-22T04:08:11.640510',)",142.250.206.206,192.168.0.64,-512,UDP,443,60683,82
"('2025-03-22T04:08:11.658516',)",172.217.25.170,192.168.0.64,-512,UDP,443,51408,74
"('2025-03-22T04:08:11.661582',)",172.217.25.170,192.168.0.64,-512,UDP,443,51408,70
"('2025-03-22T04:08:11.664583',)",142.250.206.206,192.168.0.64,-512,UDP,443,60683,1292
"('2025-03-22T04:08:11.667581',)",172.217.25.170,192.168.0.64,-512,UDP,443,51408,74
"('2025-03-22T04:08:11.671199',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,75
"('2025-03-22T04:08:11.673616',)",172.217.25.170,192.168.0.64,-512,UDP,443,51408,76
"('2025-03-22T04:08:11.684406',)",192.168.0.64,172.217.25.170,-512,UDP,51408,443,75
"('2025-03-22T04:08:11.688406',)",142.250.206.206,192.168.0.64,-512,UDP,443,60683,1292
"('2025-03-22T04:08:11.690406',)",192.168.0.64,142.250.206.206,-512,UDP,60683,443,79
"('2025-03-22T04:08:11.692407',)",142.250.206.206,192.168.0.64,-512,UDP,443,60683,341
"('2025-03-22T04:08:11.694410',)",142.250.206.206,192.168.0.64,-512,UDP,443,60683,672
"('2025-03-22T04:08:11.696411',)",142.250.206.206,192.168.0.64,-512,UDP,443,60683,67
"('2025-03-22T04:08:11.699626',)",192.168.0.64,142.250.206.206,-512,UDP,60683,443,120
"('2025-03-22T04:08:11.701635',)",192.168.0.64,142.250.206.206,-512,UDP,60683,443,73
"('2025-03-22T04:08:11.704634',)",192.168.0.64,142.250.206.206,-512,UDP,60683,443,1288
"('2025-03-22T04:08:11.706934',)",192.168.0.64,142.250.206.206,-512,UDP,60683,443,1292
"('2025-03-22T04:08:11.709708',)",192.168.0.64,142.250.206.206,-512,UDP,60683,443,637
"('2025-03-22T04:08:11.711717',)",192.168.0.64,142.250.206.206,-512,UDP,60683,443,693
"('2025-03-22T04:08:11.715148',)",192.168.0.64,142.250.206.206,-512,UDP,60683,443,147
"('2025-03-22T04:08:11.717155',)",192.168.0.64,142.250.206.206,-512,UDP,60683,443,988
"('2025-03-22T04:08:11.718687',)",192.168.0.64,142.250.206.206,-512,UDP,60683,443,1288
"('2025-03-22T04:08:11.720694',)",192.168.0.64,142.250.206.206,-512,UDP,60683,443,1292
"('2025-03-22T04:08:11.722698',)",192.168.0.64,142.250.206.206,-512,UDP,60683,443,1292
"('2025-03-22T04:08:11.724694',)",192.168.0.64,142.250.206.206,-512,UDP,60683,443,1292
"('2025-03-22T04:08:11.725695',)",192.168.0.64,142.250.206.206,-512,UDP,60683,443,1292
"('2025-03-22T04:08:11.727694',)",192.168.0.64,142.250.206.206,-512,UDP,60683,443,1292
"('2025-03-22T04:08:11.728696',)",192.168.0.64,142.250.206.206,-512,UDP,60683,443,1292
"('2025-03-22T04:08:11.731696',)",192.168.0.64,142.250.206.206,-512,UDP,60683,443,1029
"('2025-03-22T04:08:11.733711',)",172.217.25.170,192.168.0.64,-512,UDP,443,51408,1070
